ID,alpha,benign,bullying,conspiracy,ed_risk,extremist,gamergate,hate_speech,incel_misogyny,misinfo,pro_ana,recovery_ed,trad,Usage
446,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
447,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
448,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
449,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
450,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
451,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
452,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
453,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
454,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
455,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
456,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
457,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
458,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
459,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
460,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
461,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
462,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
463,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
464,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
465,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
466,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
467,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
468,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
469,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
470,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
471,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
472,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
473,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
474,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
475,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
476,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
477,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
478,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
479,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
480,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
481,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
482,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
483,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
484,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
485,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
486,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
487,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
488,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
489,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
490,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
491,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
492,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
493,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
494,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
495,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
496,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
497,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
498,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
499,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
500,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
501,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
502,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
503,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
504,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
505,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
506,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
507,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
508,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
509,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
510,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
511,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
512,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
513,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
514,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
515,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
516,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
517,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
518,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
519,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
520,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
521,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
522,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
523,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
524,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
525,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
526,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
527,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
528,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
529,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
530,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
531,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
532,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
533,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
534,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
535,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
536,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
537,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
538,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
539,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
540,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
541,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
542,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
543,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
544,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
545,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
546,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
547,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
548,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
549,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
550,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
551,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
552,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
553,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
554,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
555,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
556,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
557,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
558,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
559,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
560,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
561,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
562,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
563,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
564,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
565,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
566,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
567,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
568,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
569,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
570,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
571,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
572,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
573,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
574,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
575,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
576,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
577,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
578,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
579,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
580,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
581,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
582,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
583,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
584,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
585,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
586,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
587,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
588,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
589,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
590,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
591,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
592,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
593,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
594,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
595,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
596,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
597,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
598,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
599,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
600,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
601,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
602,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
603,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
604,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
605,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
606,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
607,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
608,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
609,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
610,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
611,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
612,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
613,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
614,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
615,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
616,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
617,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
618,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
619,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
620,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
621,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
622,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
623,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
624,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
625,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
626,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
627,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
628,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
629,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
630,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
631,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
632,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
633,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
634,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
635,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
636,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
637,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
638,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
639,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
640,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
641,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
642,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
643,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
644,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
645,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
646,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
647,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
648,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
649,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
650,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
651,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
652,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
653,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
654,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
655,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
656,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
657,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
658,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
659,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
660,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
661,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
662,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
663,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
664,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
665,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
666,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
667,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
668,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
669,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
670,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
671,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
672,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
673,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
674,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
675,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
676,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
677,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
678,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
679,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
680,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
681,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
682,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
683,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
684,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
685,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
686,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
687,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
688,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
689,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
690,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
691,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
692,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
693,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
694,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
695,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
696,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
697,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
698,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
699,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
700,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
701,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
702,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
703,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
704,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
705,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
706,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
707,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
708,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
709,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
710,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
711,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
712,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
713,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
714,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
715,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
716,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
717,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
718,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
719,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
720,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
721,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
722,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
723,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
724,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
725,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
726,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
727,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
728,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
729,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
730,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
731,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
732,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
733,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
734,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
735,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
736,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
737,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
738,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
739,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
740,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
741,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
742,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
743,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
744,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
745,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
746,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
747,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
748,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
749,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
750,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
751,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
752,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
753,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
754,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
755,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
756,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
757,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
758,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
759,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
760,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
761,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
762,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
763,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
764,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
765,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
766,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
767,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
768,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
769,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
770,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
771,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
772,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
773,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
774,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
775,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
776,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
777,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
778,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
779,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
780,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
781,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
782,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
783,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
784,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
785,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
786,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
787,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
788,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
789,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
790,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
791,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
792,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
793,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
794,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
795,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
796,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
797,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
798,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
799,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
800,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
801,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
802,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
803,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
804,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
805,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
806,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
807,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
808,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
809,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
810,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
811,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
812,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
813,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
814,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
815,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
816,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
817,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
818,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
819,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
820,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
821,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
822,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
823,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
824,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
825,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
826,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
827,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
828,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
829,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
830,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
831,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
832,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
833,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
834,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
835,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
836,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
837,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
838,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
839,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
840,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
841,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
842,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
843,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
844,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
845,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
846,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
847,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
848,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
849,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
850,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
851,0,0,0,0,0,0,0,0,1,0,0,0,0,Public
852,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
853,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
854,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
855,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
856,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
857,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
858,0,0,0,0,0,0,0,1,0,0,0,0,0,Public
859,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
860,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
861,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
862,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
863,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
864,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
865,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
866,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
867,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
868,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
869,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
870,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
871,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
872,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
873,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
874,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
875,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
876,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
877,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
878,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
879,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
880,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
881,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
882,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
883,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
884,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
885,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
886,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
887,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
888,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
889,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
890,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
891,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
892,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
893,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
894,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
